video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"9IgPPxVvhaM","Beéle - no tiene sentido (Letra)","2025-08-02T19:15:26Z","UCx0kdWvwoEp4S60F1NCIjjg","Leo + The Pears","22","25.05.08","beele|beéle|no tiene sentido|beele no tiene sentido|letra|letras lyrics|sub español|lyrics español|subtitulada|traducción|subtitulos|español|leo and the pears|leo alanis|canciones subtituladas en español|video letra español|video traducción español|subtítulos de canciones|letras de canciones|beele letras|no tiene sentido letra|música urbana|urbano|reggaeton|éxitos|pop latino|beele mix|beele no tiene sentido sub español lyrics|iperol|latin|afrobeats","312993","0","0","8","https://i.ytimg.com/vi/9IgPPxVvhaM/default.jpg","False","True","Beéle - no tiene sentido (Letra / Lyrics)Beéle - no tiene sentido (Con Letra / Lyrics)Beéle - no tiene sentido (Subtitulada en Español / Lyrics)Beéle - no tiene sentido (Lyrics)Beéle sigue rompiéndola con esta canción que está que suena en todos lados. Espero que disfruten el vídeo 🧡🍐no tiene sentido habla acerca del dolor de haber creído que eras especial para una persona, pero esa persona se distanció de ti sin dar explicaciones y dejándote con dudas de si lo que vivieron fue real.→ No olvides seguir a Beéle:Facebook: https://www.facebook.com/beelemusica/Instagram: https://www.instagram.com/beelemusica/Tiktok: https://www.tiktok.com/@beeleYoutube: https://www.youtube.com/@beelevevo5567Spotify: https://open.spotify.com/artist/7a0XAaPaK2aDSqa8p3QnC7→ Lyrics:[Intro](Gu-gu-gu-gu-gu-gu-gu-gu)Baby, ¿que tú espera'?Si tú y yo conectamo' la primera vez que nos vimo' a los ojo'No hay manera (Óyelo) de que me olvide de esa piel canelaQuedaron secuela' de esa noche[Pre-Coro]Que tú y yo paramo' el tiempoFrente a frente (Alright), cuerpo a cuerpoYo no sé por qué tan lejos, ma, ah-ah[Coro]No tiene sentido que con esto que sentimo'Tú esté' por otro camino, no es normalBebé, tú allá y yo acáEso no tiene sentido, baby, si ya coincidimo'Y un par de cosas vivimo', no es normalBebé, tú allá y yo acáEso no tiene sentido (No; wuh-wuh-wuh)Eso no tiene sentido (No; aye)No tiene sentido (No; alright, gu-gu-gu-gu)No tiene sentido (No)[Verso]Dime, mami, ¿qué fue? ¿Qué se me hizo?Que hace tiempo no te localizoManda ubi que yo te aterrizo (Wuh-wuh)Te pienso y me erizo (Aye)A tu nombre yo me desahogoEl video que hicimo' a vece' lo utilizoLas ganas en el cielo y la ropa en el pisoBebé (Bebé), hace tiempo que no te veo (Que no)Que no me escribes (Que no), que no te leo (Que no)Con mi mente a veces peleo (Que no)Porque me dice (Que no) que me olvide[Pre-Coro]Baby, que tú y yo paramo' el tiempo (Tú y yo)Frente a frente, cuerpo a cuerpoYo no sé por qué tan lejos, ma (Alright, alright), ah-ah[Coro]No tiene sentido que con esto que sentimo'Tú esté' por otro camino, no es normalBebé, tú allá y yo acáEso no tiene sentido, baby, si ya coincidimo'Y un par de cosas vivimo', no es normalBebé, tú allá y yo acáEso no tiene sentido (No; wuh-wuh-wuh)Eso no tiene sentido (No; aye)No tiene sentido (No; alright, gu-gu-gu-gu)No tiene sentido (No; óyelo)[Outro Instrumental]#Beéle #notienesentido #LetrasLyrics #UrbanoLatinoEspero les haya encantado el vídeo, gracias a todos por ver y apoyar mi contenido, recuerden beber agua y respirar aire, los quiero mucho ♥— ◊ BUSSINESS / PROMO / MUSIC SUBMISSIONS ◊ —🧡 iperol20@hotmail.com 🧡 Groover: https://groover.co/en/influencer/profile/0.iperol/— ◊ Además de traducir canciones también escribo las mías ◊ —Sigueme en mi canal de música original:♡ https://youtube.com/@leoalanismusic♡ https://linktr.ee/LeoAlanis— ◊ Sígueme en mis redes sociales ◊ —Instagram: https://instagram.com/ileoalanisTikTok: https://www.tiktok.com/@ileoalanisTwitter: https://twitter.com/ileoalanisThreads: https://www.threads.net/@ileoalanis— ◊ Leo + The Pears ◊ —TikTok: https://www.tiktok.com/@leoandthepearsInstagram: https://instagram.com/leoandthepearsCanal secundario: https://www.youtube.com/@LeoAndThePearsII→ Vídeo con fines informativos y de entretenimiento.- All the copyright goes to Beéle.[tags]beele, beéle, no tiene sentido, beele no tiene sentido, letra, letras lyrics, sub español, lyrics español, subtitulada, traducción, traducida, subtitulos, español, leo and the pears, leo alanis, canciones subtituladas en español, música traducida, video letra español, video traducción español, subtítulos de canciones, letras de canciones, beele letras, no tiene sentido letra, música urbana, urbano, reggaeton, éxitos, pop latino, beele mix, beele no tiene sentido sub español lyrics, latin, urbano latino, afrobeats"
"IBEmqMH719Y","FINAL De La Llama COME CEREBROS Ha Llegado!!","2025-08-04T21:36:49Z","UCYiGq8XF7YQD00x7wAd62Zg","JuegaGerman","20","25.05.08","juegagerman|juega|german|holasoygerman|hola soy german|juega german|hungry lamu 2|hungry lamu","457051","0","0","1443","https://i.ytimg.com/vi/IBEmqMH719Y/default.jpg","False","True","🏆 la primera parte aqui: https://www.youtube.com/watch?v=Eg6knlMtgw4&t=632s⭐️ Mi canal de Musica: https://bit.ly/GermanMusica ⭐️🔥 SPOTIFY: https://spoti.fi/3p1iTSB 🔥-------------------------------------- 💚 Whatsapp https://whatsapp.com/channel/0029VaC0qodK0IBiggIa1M25🟣 Tuuitch: https://www.twitch.tv/germangarmendia🏆 Discord: https://discord.gg/GermanGarmendia👁 Tik Tok: https://www.tiktok.com/@germangarmendia🔹Instagram: http://bit.ly/2rLMFRD -------------------------------------- 🔹Facebook: https://www.facebook.com/germangarmendia🔹Twitter: https://twitter.com/germangarmendiaABRAZOOOOOS!!!:'D"
"L7NkW_1qDRs","Y Ni Modo","2025-08-04T18:05:16Z","UCx9TuTkbenE6_lxodlvl3Rg","Los Mesmos Show - Topic","10","25.05.08","Los Mesmos Show|Elias Gonzalez Careaga|Y Ni Modo","29403","0","0","0","https://i.ytimg.com/vi/L7NkW_1qDRs/default.jpg","False","True","Provided to YouTube by ONErpmY Ni Modo · Los Mesmos Show · Elias Gonzalez CareagaY Ni Modo℗ Caoba MusicReleased on: 2025-08-03Auto-generated by YouTube."
"uxchcRZRfqE","ROBÉ el NUEVO BRAINROT DRAGÓN del ADMIN y PASO ESTO (ME BANEA?) en Steal a brainrot","2025-08-04T21:17:27Z","UCZbf_T59xkHfE1khElY_XtQ","Zeer","20","25.05.08","roblox|trending roblox|viral roblox|actualizacion 2025 roblox|gameplay roblox|roblox update|roblox event|brainrot update|robux|gastando robux|50000 robux|zeer yt|zeer roblox|zeer brainrot|roblox español|juegos de roblox|roblox viral|trucos roblox|actualizacion roblox|zeeryt|roba un brainrot en español|roba un brainrot|steal a brainrot|como robar brainrots rapido en steal a brainrot|brainrots gratis en roblox|como conseguir brainrots gratis","316400","0","0","993","https://i.ytimg.com/vi/uxchcRZRfqE/default.jpg","False","True","⸻⸻⸻⸻⸻⸻⸻⸻⸻💥 No olvides dejar tu like si quieres que siga trayendo contenido exclusivo de este juegazo y SUSCRÍBETE para no perderte las próximas actualizaciones.#stealabrainrot #roblox #robaunbrainrot ⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻COMPRA ITEMS SUPER BARATOS DE TUS JUEGOS FAVORITOS:https://zeeryt.shop/https://zeeryt.shop/⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻CANAL PRINCIPAL:https://www.youtube.com/@ZeerTheGoat⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻UNETE A MI COMUNIDAD DE DISCORD OFICIAL 🙌⏬⏬:https://discord.gg/yDF5us9vkz⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻SIGUEME EN INSTAGRAM 😉🙏:https://www.instagram.com/kod.cg/⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻MI TIKTOK OFICIAL 👻📷:https://www.tiktok.com/@srmaniacc⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻MI TWITTER 🧾😁:https://twitter.com/AckCrr⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻CONTACTOS Y PUBLICIDAD 🧐🤝📝 :anthonygastelo36@gmail.com⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻MI PERFIL DE ROBLOX:https://www.roblox.com/es/users/507687175/profile⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻MI GRUPO DE ROBLOX 👻🎃:https://www.roblox.com/groups/7440498/Zeer-Gang#!/about⸻⸻⸻⸻⸻⸻⸻⸻⸻"
"EommVtw_QkQ","Calle 24 x Chino Pacas x Fuerza Regida - Que Onda (LETRA)","2025-08-03T18:45:00Z","UC71_qiSYe3CFuI9Jd4eWW4A","RadioReggaeton","10","25.05.08","Reggaetón|Música Nueva|Tendencias|Musica|Musica Urbana|Video letra","69366","0","0","3","https://i.ytimg.com/vi/EommVtw_QkQ/default.jpg","False","True","SUSCRÍBETE Y PRESIONA (🔔) PARA UNIRTE AL EQUIPO DE NOTIFICACIONES Y MANTENERTE ACTUALIZADO CON LOS NUEVOS VIDEOS Calle 24 x Chino Pacas x Fuerza Regida - Que Onda:https://www.youtube.com/watch?v=KQMp0JYwTrw&list=RDKQMp0JYwTrw&start_radio=1https://open.spotify.com/intl-es/track/6uIIdjYTxxpWOyWuVXrKQO👇NUESTRAS  REDES SOCIALES 👇📸 https://www.tiktok.com/@radio.reggeaeton📸 https://www.instagram.com/radio.reggaeton/📸 https://www.facebook.com/Reggaeton-y-Trap-679793115555367▶️ NUEVO CANAL ▶️https://www.youtube.com/channel/UCFigkPpo-OEvorncZ20wpWgLETRA/LYRIC:🎵Baby, me vuelves locoNo se esperó al hotelY arriba del MercedMirándome a los ojosHazme tuyo otra vezPor última vezSabe que estoy locoPedí el tusi por celNo la llevé a ChanelQuería probarme un pocoYa le quité el antojoTragos de Henny locoYa van a dar la seisY arriba de tu piel, quiero pegarme un polvoY chingarte bien coco¿Baby, qué más?¿Qué fue?¿Qué tal si por la noche apagamos los dos el cel?BebéBien chula y, apartе de todo, tú eres niña biеn¡Qué onda!Y así suena el amor de la calle, babyEy, ey, eyQue sigan llegando las pacas, carnalLa verdadera presiónNací en el 2 y el 4, viejoFuerza Regida, viejoY, como siempre, parienteChula, préndeme el porroMaquillate otra vezNo vayan a saber lo que te hace este choloContéstale a ese wey, dile que todo bienMami, borra las fotosQue tomamos ayer, sin ropa, en el motelCon las luces en rojoBarbie modelo pornoQué ojos, qué piel, qué rolloEl diablo hecho mujer, por ti, me porto bienTodita, te conozcoHasta mejor que el tonto¿Baby, qué más?¿Qué fue?¿Qué tal si por la noche apagamos los dos el cel?BebéBien chula y, aparte de todo, tú eres niña bien¡Qué onda!(¿Qué tal si por la noche apagamos los dos el cel?)(Bebé)(¡Qué onda!)TAGS:🎤 #calle24 #queonda  #ChinoPacas #letra  #FuerzaRegida📧 Correo Electronico: radioreggaetonproduction@gmail.com"
"dA_XGK1wo-Q","Entré a un SERVER PUBLICO un BRAINROT SECRETO DIOS en Steal a Brainrot","2025-08-05T01:11:31Z","UC1t29JMFpYWanYZ7VWWxr5A","Flex Roblox","20","25.05.08","roblox rivals|roblox hacker|hacker|rivals hacks|roblox|pro rivals tips|pro rivals player roblox|rivals skills roblox|pro rivals|flex roblox|netoblox|neto roblox|flexblox|flex roblox rivals|flex rivals|steal a brainrot|suerte máxima|roba un brainrot|admin roba un brainrot|soy neto|soyneto|dragón canelonni|nuevo brainrot","323695","0","0","704","https://i.ytimg.com/vi/dA_XGK1wo-Q/default.jpg","False","True","➡️ SIGUEME EN ROBLOX: https://www.roblox.com/users/924122577/profile?friendshipSourceType=PlayerSearch👾 DISCORD: Roba un brainrotSUSCRIBETE#roblox #brainrot"
"KoRe8U3oqYY","ATLXS - PASSO BEM SOLTO (Slowed)","2025-07-29T16:31:30Z","UCepdQbHjHxEzvnFvDpa2sxA","Valence","22","25.05.08","[none]","434087","0","0","11","https://i.ytimg.com/vi/KoRe8U3oqYY/default.jpg","False","True","ATLXS - PASSO BEM SOLTO (Slowed)SUBSCRIBE FOR MORE PHONK: https://www.youtube.com/@valenceuploads?sub_confirmation=1Stream: https://open.spotify.com/track/4sTlQPMyoFMPdhAJvErBN3Follow ATLXShttps://open.spotify.com/artist/5SCDfg1YoEfI5gFtXqEWah#phonk #brphonk #phonkmusic #phonkedit #phonkmix #phonkagressive #tiktokphonk #tiktok #music"
"Q2XAs25yMPY","CONSEGUI LA NUEVA MP40 EVOLUTIVA DE ITACHI en FREE FIRE X NARUTO !! - TheDonato","2025-08-04T22:25:31Z","UCaHEdZtk6k7SVP-umnzifmQ","TheDonato","24","25.05.08","[none]","358795","0","0","636","https://i.ytimg.com/vi/Q2XAs25yMPY/default.jpg","False","True","El día de hoy gire la nueva ruleta de ma Mp40 de ITACHI en free Fire y la probé en un pvp contra un random"
"WSk6m4H9D4E","Perlas Negras - Natanael Cano, Gabito Ballesteros (Lyrics)","2025-08-03T17:44:14Z","UCa2Nr1Qm93k07VuwEXCnrog","Pizza Music","10","25.05.08","Perlas Negras - Natanael Cano|Gabito Ballesteros (Lyrics)|Natanael Cano|Gabito Ballesteros|Perlas Negras","32794","0","0","3","https://i.ytimg.com/vi/WSk6m4H9D4E/default.jpg","False","True","🍕Perlas Negras - Natanael Cano, Gabito Ballesteros (Lyrics)🍕Lyrics:[Verso 1: Gabito Ballesteros]Un vestido color vino, sol, arena y marElla es tan afrodisíaca sobrenatural[Pre-Coro: Natanael Cano]Bebe un shot pa' olvidar, que una vez la dejaron llorando (Llorando)Finge que no le duele y por eso se la lleva tomando (Tomando)[Coro: Gabito Ballesteros & Natanael Cano]Perlas negras con Red Bull y que no falte la actitudEl amor pa'l ataúd, pa' sexy dance se pego un tourSus amigas le dicen que haga una página azulPa' que vea lo que perdióPerlas negras con Red Bull, que no falte la actitudEl amor pa'l ataúd, sexy dance se pega un tourSus amigas le dicen que haga una página azulPa' que vean lo que perdió, que perdió[Verso 2: Gabito Ballesteros]Ya metido en ambiente subió una historia al insta que se ve tan ardienteQue le llueven corazones, millones de pretendientesPero ella solamente tiene a uno en la menteYa se lo que se sienteLe pediré su phone, por favor no me parenVoy a dar el salto pa' ver que me salePuedo ser el remedio para su malPorque esta noche ella y yo somos iguales[Verso 3: Natanael Cano]Pues nimodo, salí rogónPorque sé que conmigo ella se pierde (Se pierde) se pierdeComo yo nadie la toco (Toco)Por eso es que conmigo ella se muere (Se muere)JajajaAhY aunque a veces estamos malEn la cama se arregla todo y se viene (Se viene) se viene (Se viene)Si con otra me va a mirar, tú bien sabes que no es realTranqui' baby, tranqui' baby[Pre-Coro: Natanael Cano]Bebe un shot pa' olvidar, que una vez la dejaron llorando (Llorando)Finge que no le duele y por eso se la lleva tomando (Tomando)[Coro: Gabito Ballesteros & Natanael Cano]Perlas negras con Red Bull y que no falte la actitudEl amor pa'l ataúd, pa' sexy dance se pego un tourSus amigas le dicen que haga una página azulPa' que vea lo que perdióPerlas negras con Red Bull, que no falte la actitudEl amor pa'l ataúd, sexy dance se pega un tourSus amigas le dicen que haga una página azulPa' que vean lo que perdió, que perdió"
"AT7M5e1AGmg","Intercambié de CUERPO con MIS AMIGOS en Minecraft","2025-08-04T22:03:36Z","UCayC0ZYU9iq5PyuDG18BVsA","DanoMC","20","25.05.08","Intercambié de CUERPO con MIS AMIGOS en Minecraft|Intercambié de CUERPO con MIS AMIGOS|Minecraft|danomc|dano|mc|dano mc|keciyo|arsel|danomc cambio de cuerpo|cuerpo minecraft|trolleos minecraft|danomc trolleos|dano y arsel|dano y keciyo|minecraft mod|arsel y dano|danomc mitos|minecraft intercambio|arsel minecraft|dano y keciyo novios|arsel dano y mario|trollee a mi amigo en minecraft|danomc miedo|mario dano y arsel|minecraft trolleos|minecraft horror","264042","0","0","250","https://i.ytimg.com/vi/AT7M5e1AGmg/default.jpg","False","True","Hoy intercambié de cuerpo con mis amigos en Minecraft... Arsel, vMario, Keciyo y muchos más! Suscríbete! :D 📕Compra mi libro aquí: https://www.planetadelibros.com/libro-las-gemas-del-poder/385343⚡Hazte miembro del canal aquí: https://www.youtube.com/channel/UCayC0ZYU9iq5PyuDG18BVsA/join🟪Discord: https://discord.gg/xs9nTGYDtP💎Canal secundario: https://www.youtube.com/c/DanoReal📷Canal reacciones: https://www.youtube.com/c/DanoMinecraft🎮Canal juegos: https://www.youtube.com/@DanoJuega💙Twitter: https://twitter.com/DanoMC_🟤Instagram: https://www.instagram.com/xdanomc/🟦Facebook: https://www.facebook.com/DanoMCoficial/🎵 TikTok: https://www.tiktok.com/@danomc_----------------------------------------------------------------------------------------------------------MI SERVER👉IP: play.deathban.es👉Página web: https://deathban.es/👉Discord: https://discord.deathban.es/----------------------------------------------------------------------------------------------------------COMPRA MI CAPA! USA MI CÓDIGO EN LA COMPRA DE CUALQUIER COSMÉTICO!👉Usad el código DanoMC y entrad desde mi link para apoyarme en cualquier compra que hagáis! 😀LINK 👉 https://store.badlion.net/shop/DanoMC-----------------------------------------------------------------------------------------------------------👉Mi correo para SUSCRIPTORES: danomcbusiness@gmail.com"
"Ysyz20Pu3pU","Mentiras: Belinda, Regina, Mariana & Diana - Acaríciame, El Gato Y Yo, Acaríciame (Letra)","2025-08-03T17:45:06Z","UCekAsMvcFYY1OAA9PM_kdNQ","Latin Holic","10","25.05.08","latin holic|letra|lyrics|Mentiras|Belinda|Regina|Mariana|Diana|Acaríciame|El Gato Y Yo","36756","0","0","8","https://i.ytimg.com/vi/Ysyz20Pu3pU/default.jpg","False","True","Si deseas stalkearme, te dejo mis redes por aquí:instagram:   https://www.instagram.com/latin.holic/  tiktok:   / https://www.tiktok.com/@latinholic twitter:   / https://x.com/HolicLatin pinterest:   / https://ar.pinterest.com/latinholic/📧Para promociones: latinholicpromotions@gmail.comMuchas gracias por todo el apoyo, si te gusta el contenido que subo, no olvides suscribirte al canal y compartir los vídeos con tus amigos 📝 Letra/ Lyrics:AcaríciameCon manos locas enloquécemeCon uñas y sonrisas ámameAmor de amar, amor de pielAcaríciameY ahógame entre tus brazos, cuídameY mátame despacio, mírame¿No ves que estoy muriéndome?AcaríciameY róbame como a un diamante, amorDomíname como a un amanteDespacio, constanteAcaríciameQue estoy al rojo vivo, dómameQue soy todo latido, toda pielY sé feliz teniéndomeAcaríciameTan suave como el aire, amorTan fuerte como el huracánQue ciega mi menteAcaríciameY empápame de tu ternura, amorContágiame de esa locuraQue hay en tu vientreUna de estas noches, yo voy a raptarteVoy a seducirte, voy a arrinconarteComo una gatita llegaré de un salto a tu balcón, miau, miauY con mis caricias ya verás que te hago ronronear, miau, miauQuieras o no quieras, tú serás mi gato malandrínAlguien nos arruina nuestro amor de gatosPorque desde arriba nos cayó un zapatoY desde el tejado, el gato y yo rondamos un balcón, que confusiónY pasando el susto, otra vez comienza en festín en el jardínPese al zapatazo, siete vidas tiene nuestro amorAcaríciameDespacio lentamente y sin temorAcaríciameSiénteme dentro de tu corazónQue el amor es algo más que una miradaQue no basta con decir unas palabrasY que un beso es nada más que una emociónAcaríciameY siénteme tan dentro de tu pielEnvuélveme en tu cuerpo, por favorOlvídate del tiempo y del ayerAcaríciameTan suave como el aire, amorTan fuerte como el huracánQue ciega mi menteAcaríciameAcaríciameY siénteme tan dentro de tu pielY empápame de tu ternura, amorEnvuélveme en tu cuerpo, por favorContágiame de esa locuraOlvídate del tiempo y del ayerQue hay en tu vientreAcaríciameTags:Acariciame El Gato Y Yo Acariciame LetraMentiras La Serie Acariciame El Gato Y Yo Acariciame Acariciame El Gato Y Yo Acariciame Mentiras La SerieAcaríciame Y siénteme tan dentro de tu pielEnvuélveme en tu cuerpo por favorOlvídate del tiempo y del ayerAcaríciameTan suave como el aire amorTan fuerte como el huracánQue ciega mi menteAcariciame El Gato Y Yo Acariciame#MentirasLaSerie #AcariciameElGatoYYoAcariciame #Letra #Letra #LatinHolic"
"gPN1z8awwu0","Hice Trampas con BLOODBATH GODZILLA en Batalla de Mobs!","2025-08-04T23:36:10Z","UC62nFXtc3KNujp9LCPJt-sA","Awita","20","25.05.08","[none]","237325","0","0","720","https://i.ytimg.com/vi/gPN1z8awwu0/default.jpg","False","True","Nuestros NUEVOS AVATARES en Minecraft!CONSIGUE TU LIBRO: https://bit.ly/3PRKdCSVideo Inspirado en: Código de Stumble Guys: AWITADescarga mi Juego!Android: https://play.google.com/store/apps/details?id=com.ArakumaStudio.AwitaGameIOS: https://apps.apple.com/us/app/awita-duo-elemental/id6478712744➜ Twitter: https://twitter.com/AguaFresquita_➜ Instagram: https://www.instagram.com/awitayoutuber/➜ Discord: https://discord.gg/awita➜ Editor: https://twitter.com/im_prrocontacto: awita@mcr-agency.com▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬Aunque esto parezca un video de Probé todos los juegos SECRETOS de Google NeoRandom o Probé Los JUEGOS MAS RAROS de ROBLOX ChuuyMine, tampoco es un video de NADIE ESCAPA de CHOO CHOO CHARLES Silvio Gamer, Probé los JUEGOS MAS POPULARES de CELULAR ChuuyMine o EL JUEGO DONDE ERES DIOS AradirOff, así que si te gustan los juegos populares de celular, este video te va a encantarProbé Los JUEGOS SECRETOS de GOOGLE 🤩😮Los Quiero Mucho a TODOS! 💙oefnv"
"H12kbmdHqSw","Que Chimba Ese Q","2025-07-31T01:02:23Z","UC6Py358MA0zo28klEZbNSsA","Vincez - Topic","10","25.05.08","Vincez|Dionelo|Daizak|Invicto|Que Chimba Ese Q","23829","0","0","0","https://i.ytimg.com/vi/H12kbmdHqSw/default.jpg","False","True","Provided to YouTube by MOJO LATAM LLCQue Chimba Ese Q · Vincez · Dionelo · DaizakInvicto℗ VincezReleased on: 2025-07-30Associated Performer: VincezAssociated Performer: DaizakAssociated Performer: DioneloProducer: Deep NaoMastering Engineer: AntinoriMusic Publisher: ApdaycComposer, Lyricist: Christian Horna PuémapeComposer: Johan Fernando Camargo MartínezAuto-generated by YouTube."
"inVhKdbnHWE","CONSIGO LAS 15.000 COPAS EN CLASH ROYALE - TheGrefg","2025-08-04T19:41:06Z","UCCEmjNPpJYhGDgaEqeeA4HA","TheGrefg","20","25.05.08","consigo|15.000 copas|clash royale|thegrefg|grefg","560393","0","0","449","https://i.ytimg.com/vi/inVhKdbnHWE/default.jpg","False","True","SUSCRÍBETE y si quieres, hazte miembro del canal https://www.youtube.com/channel/UCCEmjNPpJYhGDgaEqeeA4HA/joinSigue mis Directos en https://www.twitch.tv/thegrefgInstagram https://www.instagram.com/thegrefgTik Tok https://www.tiktok.com/@thegrefg?lang=esX https://x.com/TheGrefgDiscord http://discord.gg/thegrefgCanal de WhatsApp https://whatsapp.com/channel/0029Va26zJa2v1InCd6kil3gÚltimo vídeo de mi equipo Heretics https://youtu.be/YYpuwCn3w6QCosas que uso:Mi Libro https://www.planetadelibros.com/libro-los-secretos-de-youtube/279938Remotto Battery https://es.remottobattery.com/Mi Mando Oficial https://xcontrollers.es/Mis Cascos https://astro.family/grefgEMEABusiness Contact: contact@thegrefg.com---Vídeo creado y subido por TheGrefg."
"C3HxB2yNqYM","Vida","2025-07-31T10:03:48Z","UCBDxYeIKWDBL1mkX9HaIbuQ","Los Elegantes de Jerez - Topic","10","25.05.08","Los Elegantes de Jerez|Héctor Osbaldo Estrada|X Aniversario|Vida","18638","0","0","1","https://i.ytimg.com/vi/C3HxB2yNqYM/default.jpg","False","True","Provided to YouTube by DistroKidVida · Los Elegantes de Jerez · Héctor Osbaldo Estrada · Héctor Osbaldo EstradaX Aniversario℗ LE MusicReleased on: 2025-08-01Auto-generated by YouTube."
"N1J150aETF8","PASÉ 99 NOCHES EN EL BOSQUE en ROBLOX 😨","2025-08-05T00:34:10Z","UCG8eSYvOQUpb9HM8zU5d6xg","RobleisIUTU","24","25.05.08","robleis|robleisiutu|risa|funny|top|videos graciosos|recopilacion|clips|reaccion|juego|mejores momentos|record|reaccionando|best moments|nueva skin|nueva arma|actualizacion|como mejorar|como ganar|trucos|tips|consejos|fails|si me rio|gameplay|español|terror","279496","0","0","715","https://i.ytimg.com/vi/N1J150aETF8/default.jpg","False","True","🟢 DIRECTOS DIARIOS EN: https://www.kick.com/robleisLike y Sub ayuda muchoo♥seguime en las redes jejej► Instagram:  https://instagram.com/robleis► Twitter:  https://twitter.com/robleis01► Tik Tok: https://www.tiktok.com/@robleisiutu► Spotify: https://open.spotify.com/artist/32AuV4BxATEf2i7YVhIjhtTENEMOS WHATSAPP!► WhatsApp: https://whatsapp.com/channel/0029Va8UlW1GU3BDXXT16R19Mi Música: https://www.youtube.com/c/RobleisMusicSuscribete y activa la campanita 🔔 para que estés enterado de cuando subo videos :DContacto/Business: contacto@robleis.com.ar"
